order_id,customer_id,order_date,product_category,product_name,price,quantity,country
5103,284,2024-02-06,Clothing,Pillow,173.59,7,Italy
5104,181,2024-01-07,Electronics,T-Shirt,216.12,4,France
5105,446,2024-02-16,Sports,USB Cable,83.17,7,Spain
5106,307,2024-01-07,Electronics,Jacket,219.07,5,Spain
5107,221,2024-02-11,Home,Monitor,69.56,7,France
5108,385,2024-02-14,Clothing,Chair,78.91,7,UK
5109,289,2024-01-21,Electronics,Candle,13.51,1,Canada
5110,461,2024-01-22,Electronics,Football,73.34,2,Italy
5111,375,2024-02-08,Home,Chair,52.36,1,France
5112,309,2024-02-24,Home,T-Shirt,29.92,7,USA
5113,114,2024-02-03,Home,Jacket,79.53,5,Spain
5114,438,2024-02-22,Home,Sweater,205.33,6,USA
5115,194,2024-03-01,Sports,Jacket,17.62,3,UK
5116,272,2024-02-13,Sports,USB Cable,22.75,3,USA
5117,321,2024-02-11,Electronics,Football,145.64,2,UK
5118,447,2024-01-07,Home,T-Shirt,14.04,5,Italy
5119,206,2024-01-17,Sports,Blanket,65.11,7,France
5120,183,2024-02-28,Clothing,USB Cable,23.17,5,Germany
5121,432,2024-01-13,Electronics,Jacket,129.08,6,Spain
5122,405,2024-01-11,Sports,Basketball,34.24,8,Canada
5123,112,2024-01-31,Sports,Keyboard,49.56,7,USA
5124,128,2024-02-27,Sports,Jacket,125.45,2,France
5125,483,2024-01-18,Electronics,Sweater,81.23,2,UK
5126,417,2024-02-05,Electronics,Pillow,134.88,7,France
5127,185,2024-02-27,Home,T-Shirt,54.77,9,Canada
5128,454,2024-02-12,Sports,Mouse,254.79,10,France
5129,395,2024-02-05,Home,Monitor,68.59,10,UK
5130,357,2024-02-07,Home,Chair,190.0,8,France
5131,309,2024-01-01,Home,Football,166.78,9,France
5132,179,2024-02-14,Clothing,Candle,51.84,7,Canada
5133,331,2024-02-05,Home,Tennis Ball,120.59,2,Germany
5134,233,2024-01-01,Electronics,Football,179.5,3,UK
5135,313,2024-01-21,Electronics,Water Bottle,129.08,8,France
5136,144,2024-01-10,Home,Basketball,81.51,5,France
5137,367,2024-01-04,Electronics,Jacket,182.15,8,Spain
5138,429,2024-02-18,Sports,Tennis Ball,29.95,2,USA
5139,274,2024-01-13,Sports,Football,194.77,6,USA
5140,271,2024-01-25,Clothing,Football,235.66,1,Spain
5141,428,2024-01-26,Sports,Tennis Ball,280.77,3,Italy
5142,288,2024-02-10,Sports,Keyboard,73.14,3,Canada
5143,163,2024-02-26,Sports,Hat,43.9,7,Canada
5144,291,2024-02-13,Clothing,Blanket,246.63,2,USA
5145,395,2024-02-08,Clothing,Webcam,82.86,6,Germany
5146,110,2024-02-03,Sports,Football,107.77,2,France
5147,100,2024-02-14,Sports,Water Bottle,197.69,1,UK
5148,187,2024-01-03,Clothing,Water Bottle,76.11,4,France
5149,246,2024-01-04,Home,Chair,47.28,8,Germany
5150,290,2024-02-16,Sports,Water Bottle,128.8,6,Spain
5151,250,2024-01-27,Sports,Mouse,100.92,3,USA
5152,117,2024-02-29,Electronics,Mouse,165.9,1,Italy
5153,154,2024-02-01,Sports,Blanket,147.0,1,UK
5154,124,2024-01-10,Sports,Candle,98.73,3,Spain
5155,490,2024-02-29,Sports,Jacket,8.26,2,Spain
5156,188,2024-02-09,Sports,Tennis Ball,158.57,7,France
5157,237,2024-02-11,Home,Tennis Ball,113.61,6,France
5158,264,2024-02-08,Clothing,Tennis Ball,77.96,2,UK
5159,177,2024-01-25,Sports,Chair,17.13,9,France
5160,245,2024-01-08,Sports,Chair,104.19,9,Italy
5161,448,2024-02-24,Sports,Blanket,188.47,6,Canada
5162,334,2024-02-29,Sports,Sweater,113.72,7,Spain
5163,393,2024-02-19,Home,Water Bottle,103.55,5,Italy
5164,102,2024-02-23,Electronics,Candle,108.01,4,Italy
5165,334,2024-01-20,Home,Monitor,135.21,3,Spain
5166,300,2024-02-03,Sports,Monitor,76.81,1,USA
5167,363,2024-01-04,Home,Hat,153.83,3,UK
5168,476,2024-01-03,Home,Pillow,47.55,2,USA
5169,389,2024-02-09,Sports,Basketball,43.49,8,Italy
5170,224,2024-01-21,Home,Sweater,143.51,10,USA
5171,159,2024-01-06,Home,Webcam,98.04,5,Germany
5172,228,2024-01-27,Electronics,Tennis Ball,108.11,9,USA
5173,224,2024-01-23,Clothing,Football,123.81,2,USA
5174,437,2024-01-30,Clothing,Hat,200.45,10,USA
5175,488,2024-01-03,Home,Jacket,113.8,1,UK
5176,179,2024-01-23,Electronics,Basketball,7.54,5,UK
5177,379,2024-02-22,Sports,Sweater,126.38,9,Italy
5178,152,2024-02-15,Electronics,T-Shirt,235.41,5,France
5179,449,2024-01-17,Electronics,Pillow,58.91,8,UK
5180,189,2024-02-07,Home,Sweater,251.5,5,Spain
5181,380,2024-02-28,Clothing,Pillow,161.74,4,USA
5182,234,2024-01-28,Home,USB Cable,44.42,3,Germany
5183,124,2024-02-21,Sports,Candle,107.11,9,Italy
5184,192,2024-01-28,Sports,Water Bottle,156.09,10,Germany
5185,432,2024-02-09,Home,Water Bottle,280.96,5,UK
5186,242,2024-01-22,Sports,Pillow,166.81,1,Canada
5187,242,2024-01-01,Electronics,Webcam,190.96,3,Spain
5188,397,2024-02-14,Home,Sweater,219.92,2,Spain
5189,268,2024-02-08,Clothing,Basketball,166.74,1,Spain
5190,132,2024-02-14,Sports,Hat,77.65,7,Germany
5191,408,2024-01-02,Clothing,Keyboard,152.57,2,UK
5192,250,2024-01-31,Home,Sweater,185.27,10,France
5193,160,2024-02-28,Clothing,Monitor,83.05,4,Canada
5194,461,2024-01-09,Clothing,T-Shirt,282.27,6,USA
5195,436,2024-01-27,Electronics,Candle,75.73,7,Canada
5196,152,2024-01-25,Clothing,Keyboard,94.9,9,Spain
5197,253,2024-01-16,Sports,T-Shirt,29.97,7,Spain
5198,190,2024-02-21,Clothing,Football,122.5,7,UK
5199,252,2024-01-30,Home,Pillow,42.6,10,Italy
5200,153,2024-01-09,Clothing,Keyboard,146.97,7,France
5201,378,2024-02-24,Electronics,Sweater,123.62,4,France
5202,313,2024-01-05,Home,Candle,93.48,9,UK
5203,362,2024-01-26,Sports,Basketball,71.23,2,Spain
5204,251,2024-01-06,Home,Keyboard,158.99,7,Spain
5205,367,2024-01-12,Clothing,Chair,16.09,3,Spain
5206,367,2024-02-15,Home,Water Bottle,125.75,2,Italy
5207,414,2024-01-18,Home,Tennis Ball,21.19,5,Canada
5208,454,2024-02-23,Home,Pillow,132.0,9,Canada
5209,122,2024-01-16,Sports,Keyboard,173.79,5,Italy
5210,415,2024-02-04,Electronics,Football,226.4,1,Canada
5211,481,2024-01-11,Electronics,Keyboard,179.83,7,Germany
5212,323,2024-01-19,Sports,Sweater,102.1,5,Germany
5213,299,2024-01-09,Home,Tennis Ball,38.42,2,Germany
5214,336,2024-02-17,Sports,Football,129.26,7,USA
5215,358,2024-02-28,Home,Water Bottle,144.57,1,France
5216,140,2024-02-17,Sports,USB Cable,45.23,4,Canada
5217,213,2024-01-18,Home,Candle,107.7,6,France
5218,188,2024-01-13,Sports,Sweater,118.51,4,USA
5219,230,2024-01-22,Home,Hat,104.22,9,France
5220,211,2024-01-04,Home,Sweater,43.37,3,Canada
5221,381,2024-01-23,Clothing,Football,33.66,4,Italy
5222,230,2024-01-03,Home,Hat,91.27,3,France
5223,366,2024-02-08,Electronics,Sweater,238.78,2,Spain
5224,119,2024-01-19,Home,Mouse,64.19,2,Germany
5225,135,2024-01-24,Sports,Tennis Ball,71.31,6,Canada
5226,370,2024-01-26,Home,Pillow,160.66,8,UK
5227,363,2024-02-12,Electronics,Pillow,133.63,1,Canada
5228,195,2024-02-15,Clothing,T-Shirt,189.39,6,UK
5229,378,2024-02-08,Home,Candle,136.87,1,USA
5230,105,2024-02-12,Clothing,Basketball,40.8,8,UK
5231,260,2024-02-07,Electronics,Chair,66.55,4,France
5232,311,2024-01-02,Home,Chair,13.14,4,Spain
5233,124,2024-01-15,Clothing,T-Shirt,154.43,2,Spain
5234,358,2024-02-01,Electronics,USB Cable,45.16,9,Canada
5235,282,2024-01-28,Clothing,Monitor,227.58,4,Italy
5236,138,2024-01-03,Electronics,Mouse,75.67,5,Canada
5237,334,2024-01-18,Clothing,Hat,114.74,5,Canada
5238,425,2024-02-11,Home,Water Bottle,52.97,10,USA
5239,263,2024-02-29,Clothing,Tennis Ball,165.21,6,UK
5240,336,2024-02-14,Sports,Candle,128.57,4,Germany
5241,275,2024-02-09,Clothing,Candle,10.39,4,UK
5242,432,2024-01-16,Sports,Basketball,114.63,10,France
5243,158,2024-01-20,Electronics,Candle,198.91,6,Canada
5244,419,2024-01-23,Sports,Hat,40.32,2,Canada
5245,131,2024-03-01,Clothing,Basketball,217.24,8,France
5246,432,2024-01-21,Home,Mouse,180.84,10,USA
5247,253,2024-02-23,Sports,Pillow,70.24,1,UK
5248,176,2024-01-04,Sports,T-Shirt,197.39,10,France
5249,422,2024-01-25,Sports,Pillow,38.29,1,Spain
5250,496,2024-02-05,Clothing,Hat,242.73,8,Italy
5251,473,2024-01-24,Clothing,Jacket,110.38,1,Italy
5252,186,2024-02-17,Clothing,Candle,9.71,4,Germany
5253,202,2024-02-19,Electronics,Basketball,60.58,7,Germany
5254,228,2024-01-06,Electronics,T-Shirt,155.98,3,UK
5255,467,2024-02-23,Electronics,Hat,59.93,5,Germany
5256,390,2024-01-04,Electronics,Monitor,216.09,10,Germany
5257,229,2024-01-06,Sports,Jacket,262.48,8,UK
5258,308,2024-01-01,Sports,Webcam,99.02,2,Italy
5259,158,2024-01-14,Electronics,Chair,81.17,9,Spain
5260,287,2024-01-31,Home,Keyboard,45.23,8,France
5261,454,2024-01-12,Electronics,Water Bottle,120.8,4,Canada
5262,352,2024-01-16,Home,Chair,29.11,1,Canada
5263,113,2024-02-19,Clothing,T-Shirt,218.18,3,Germany
5264,142,2024-01-15,Sports,Mouse,76.07,10,Germany
5265,117,2024-01-11,Electronics,Webcam,74.85,4,Spain
5266,135,2024-02-07,Clothing,Water Bottle,94.79,8,Canada
5267,196,2024-01-08,Clothing,Webcam,190.8,4,Germany
5268,178,2024-01-05,Electronics,Jacket,66.55,9,Spain
5269,456,2024-01-14,Electronics,USB Cable,100.56,7,Italy
5270,320,2024-02-26,Home,Water Bottle,19.67,8,Spain
5271,456,2024-01-05,Electronics,Football,4.51,6,Spain
5272,380,2024-02-27,Electronics,Webcam,34.5,10,Italy
5273,490,2024-01-31,Electronics,Blanket,81.7,3,USA
5274,222,2024-02-16,Home,Jacket,13.28,7,UK
5275,234,2024-02-07,Clothing,Pillow,15.51,2,USA
5276,231,2024-02-27,Sports,Water Bottle,71.96,7,France
5277,277,2024-02-18,Sports,Hat,83.54,2,Canada
5278,215,2024-01-05,Electronics,Basketball,37.95,5,Italy
5279,200,2024-02-12,Clothing,Football,23.54,4,UK
5280,494,2024-02-26,Clothing,Football,195.71,9,Germany
5281,294,2024-02-25,Home,T-Shirt,61.54,4,USA
5282,106,2024-01-23,Home,Pillow,223.23,2,France
5283,451,2024-02-08,Clothing,Jacket,197.15,1,Canada
5284,453,2024-01-30,Home,Mouse,125.77,6,Germany
5285,104,2024-02-20,Clothing,Webcam,111.07,4,UK
5286,435,2024-01-04,Clothing,Basketball,61.0,2,UK
5287,210,2024-02-24,Clothing,USB Cable,83.04,6,Italy
5288,351,2024-01-19,Electronics,Chair,157.16,5,Canada
5289,339,2024-01-22,Clothing,Webcam,142.44,6,Germany
5290,266,2024-02-28,Clothing,Hat,103.18,9,Spain
5291,240,2024-01-23,Electronics,Blanket,57.15,10,Germany
5292,315,2024-02-20,Home,Keyboard,185.31,9,Italy
5293,184,2024-02-19,Clothing,Sweater,121.89,9,Canada
5294,380,2024-02-15,Home,Basketball,53.69,10,Italy
5295,425,2024-01-13,Home,Jacket,109.21,9,UK
5296,455,2024-01-16,Home,Tennis Ball,57.29,2,UK
5297,311,2024-01-27,Electronics,Pillow,93.07,7,USA
5298,301,2024-01-15,Electronics,Football,38.1,4,Canada
5299,154,2024-01-30,Home,Candle,211.03,1,France
5300,346,2024-01-26,Clothing,Mouse,34.23,6,UK
5301,102,2024-02-02,Clothing,Mouse,131.7,5,UK
5302,140,2024-01-24,Sports,Basketball,84.64,1,Spain
5303,209,2024-02-14,Home,Football,23.6,10,France
5304,160,2024-01-07,Electronics,Pillow,248.35,3,France
5305,138,2024-01-06,Clothing,Sweater,225.06,7,Italy
5306,270,2024-01-22,Electronics,Candle,51.4,8,UK
5307,189,2024-02-17,Home,Basketball,56.05,3,Italy
5308,498,2024-02-24,Electronics,Sweater,73.19,8,Italy
5309,113,2024-01-13,Sports,Candle,89.12,6,UK
5310,273,2024-02-24,Clothing,Pillow,163.63,4,USA
5311,218,2024-01-01,Sports,Mouse,66.0,3,Spain
5312,170,2024-01-10,Electronics,Basketball,108.38,9,France
5313,400,2024-01-31,Sports,Chair,121.37,9,Spain
5314,206,2024-01-25,Sports,Hat,99.23,7,Germany
5315,266,2024-02-23,Clothing,Football,133.07,4,Canada
5316,232,2024-01-02,Sports,USB Cable,88.21,9,USA
5317,378,2024-01-08,Electronics,Keyboard,116.53,7,Italy
5318,485,2024-02-19,Clothing,Keyboard,65.46,10,Spain
5319,228,2024-02-05,Home,Chair,244.09,2,Italy
5320,337,2024-01-03,Sports,USB Cable,30.62,6,Germany
5321,269,2024-02-15,Clothing,Blanket,40.16,10,Germany
5322,281,2024-01-17,Clothing,Pillow,82.49,6,UK
5323,170,2024-02-23,Clothing,USB Cable,180.59,10,Italy
5324,322,2024-01-09,Clothing,Tennis Ball,41.57,9,USA
5325,157,2024-01-27,Sports,USB Cable,29.83,9,France
5326,396,2024-02-12,Home,Candle,62.66,6,UK
5327,445,2024-01-08,Electronics,Basketball,157.98,1,France
5328,242,2024-02-28,Electronics,Football,77.28,8,USA
5329,146,2024-01-29,Sports,USB Cable,149.0,8,Canada
5330,449,2024-02-15,Electronics,Candle,77.12,8,Spain
5331,478,2024-01-16,Sports,Monitor,238.48,6,UK
5332,386,2024-01-19,Home,Monitor,42.31,2,UK
5333,465,2024-01-23,Sports,Jacket,192.45,7,Canada
5334,445,2024-02-04,Sports,Tennis Ball,104.25,1,Germany
5335,384,2024-01-08,Sports,T-Shirt,195.16,2,UK
5336,293,2024-01-18,Home,Water Bottle,29.32,9,UK
5337,365,2024-02-05,Clothing,T-Shirt,237.86,3,USA
5338,445,2024-02-26,Home,Blanket,126.12,3,France
5339,472,2024-02-06,Electronics,Mouse,116.53,4,USA
5340,253,2024-02-29,Home,Tennis Ball,50.62,5,USA
5341,398,2024-02-24,Sports,T-Shirt,153.7,3,UK
5342,255,2024-01-12,Electronics,Pillow,51.85,4,Germany
5343,433,2024-02-18,Home,Chair,39.12,9,UK
5344,386,2024-02-13,Sports,Water Bottle,7.43,7,Germany
5345,386,2024-02-26,Home,Keyboard,86.29,10,UK
5346,148,2024-01-11,Clothing,Webcam,223.32,7,Canada
5347,486,2024-01-11,Sports,Water Bottle,144.29,5,USA
5348,414,2024-01-27,Home,Water Bottle,173.57,2,Germany
5349,320,2024-01-24,Clothing,Jacket,195.71,9,France
5350,132,2024-01-27,Home,Pillow,114.69,5,Canada
5351,155,2024-02-19,Clothing,Mouse,45.93,5,USA
5352,487,2024-02-17,Sports,USB Cable,20.12,2,France
5353,366,2024-02-19,Sports,Webcam,72.74,10,Spain
5354,460,2024-02-18,Clothing,Basketball,48.53,3,Italy
5355,485,2024-02-15,Sports,Webcam,262.46,3,Canada
5356,239,2024-02-02,Clothing,Chair,195.56,10,France
5357,469,2024-01-20,Sports,Water Bottle,241.07,8,Germany
5358,309,2024-01-23,Sports,USB Cable,132.3,8,Italy
5359,274,2024-01-26,Clothing,Pillow,37.01,1,France
5360,284,2024-02-13,Electronics,Blanket,153.39,7,Canada
5361,357,2024-01-07,Sports,Tennis Ball,152.18,1,UK
5362,101,2024-02-24,Clothing,Keyboard,87.96,9,Italy
5363,176,2024-01-04,Home,Sweater,262.35,1,Germany
5364,215,2024-01-04,Clothing,Jacket,177.19,1,Spain
5365,230,2024-01-23,Clothing,Hat,114.1,7,Canada
5366,105,2024-02-09,Clothing,USB Cable,172.73,10,Italy
5367,489,2024-01-03,Home,Basketball,43.45,2,Germany
5368,275,2024-01-10,Clothing,Hat,91.61,5,UK
5369,162,2024-01-09,Sports,Chair,54.82,2,Germany
5370,112,2024-01-04,Electronics,Chair,122.29,1,Germany
5371,206,2024-01-13,Clothing,Sweater,57.46,9,UK
5372,166,2024-01-10,Home,Pillow,18.6,4,Canada
5373,338,2024-01-09,Sports,Sweater,70.9,1,UK
5374,484,2024-02-07,Sports,T-Shirt,8.7,6,Spain
5375,341,2024-02-22,Electronics,Mouse,163.16,4,UK
5376,172,2024-02-11,Home,Hat,145.66,7,Canada
5377,480,2024-01-29,Home,Monitor,63.57,9,Italy
5378,200,2024-02-13,Home,Webcam,118.0,10,Canada
5379,373,2024-01-18,Home,Pillow,77.34,2,Canada
5380,284,2024-02-11,Electronics,Football,79.35,5,France
5381,151,2024-02-07,Clothing,Blanket,62.02,5,Germany
5382,437,2024-01-25,Sports,USB Cable,57.42,8,UK
5383,254,2024-02-16,Clothing,T-Shirt,95.34,4,Italy
5384,213,2024-01-30,Sports,Sweater,31.71,5,Canada
5385,465,2024-01-10,Home,Basketball,151.05,2,France
5386,367,2024-02-03,Home,Chair,72.84,1,Germany
5387,384,2024-01-14,Home,Keyboard,160.93,7,Germany
5388,339,2024-02-28,Sports,Jacket,29.6,7,USA
5389,221,2024-01-11,Electronics,Webcam,68.74,6,Italy
5390,445,2024-01-27,Sports,Candle,222.32,8,Canada
5391,269,2024-01-01,Home,Water Bottle,91.13,4,France
5392,426,2024-02-12,Electronics,USB Cable,192.95,6,UK
5393,353,2024-01-27,Sports,Football,196.3,9,Germany
5394,447,2024-02-04,Sports,Basketball,27.73,8,UK
5395,470,2024-02-09,Clothing,Mouse,64.9,10,Canada
5396,258,2024-01-10,Electronics,Water Bottle,49.54,9,UK
5397,280,2024-02-06,Electronics,Basketball,217.58,3,UK
5398,205,2024-02-06,Home,Basketball,132.05,2,Germany
5399,272,2024-02-28,Clothing,Blanket,65.74,8,UK
5400,264,2024-02-20,Sports,Pillow,43.13,4,Canada
5401,138,2024-01-31,Clothing,Webcam,82.99,10,USA
5402,176,2024-02-17,Electronics,Mouse,151.26,7,Canada
5403,294,2024-02-12,Electronics,Basketball,179.84,3,UK
5404,476,2024-01-25,Sports,Basketball,174.73,9,Canada
5405,473,2024-01-14,Clothing,Pillow,32.01,10,Germany
5406,133,2024-01-28,Home,Football,169.3,2,USA
5407,117,2024-02-08,Electronics,Monitor,135.2,8,France
5408,468,2024-02-16,Home,USB Cable,46.15,5,France
5409,258,2024-01-20,Sports,Basketball,149.73,4,UK
5410,414,2024-01-24,Electronics,Blanket,145.99,4,Italy
5411,129,2024-02-20,Electronics,Webcam,58.99,5,France
5412,249,2024-02-28,Sports,Blanket,8.09,6,Italy
5413,351,2024-02-22,Home,Hat,112.84,2,Italy
5414,253,2024-01-17,Sports,Basketball,203.46,5,Germany
5415,325,2024-02-19,Clothing,Monitor,41.55,3,USA
5416,437,2024-01-22,Electronics,Water Bottle,102.24,2,Germany
5417,197,2024-01-29,Home,Pillow,78.09,7,Germany
5418,485,2024-02-04,Clothing,Sweater,37.28,1,UK
5419,122,2024-02-08,Electronics,Tennis Ball,80.15,9,USA
5420,302,2024-01-11,Home,Blanket,29.01,3,Germany
5421,392,2024-02-11,Sports,Tennis Ball,73.1,8,Spain
5422,184,2024-01-17,Sports,Hat,205.47,1,UK
5423,228,2024-02-03,Sports,Tennis Ball,37.28,10,Canada
5424,152,2024-02-13,Clothing,Pillow,8.67,1,Germany
5425,331,2024-01-05,Electronics,Webcam,93.05,6,UK
5426,258,2024-01-27,Home,Pillow,79.76,3,Germany
5427,130,2024-01-14,Clothing,Water Bottle,34.55,10,France
5428,320,2024-02-17,Sports,Mouse,48.41,4,Canada
5429,159,2024-02-21,Home,Blanket,122.74,3,Spain
5430,394,2024-02-22,Sports,Tennis Ball,222.17,6,Italy
5431,309,2024-02-15,Clothing,Webcam,121.46,10,USA
5432,254,2024-01-08,Sports,Chair,55.65,7,Canada
5433,378,2024-01-27,Home,Football,29.47,4,Germany
5434,260,2024-01-21,Clothing,Mouse,55.75,1,Italy
5435,346,2024-01-13,Clothing,Mouse,158.98,1,USA
5436,194,2024-02-24,Home,Candle,186.48,6,Germany
5437,147,2024-02-28,Home,Blanket,102.94,5,Germany
5438,251,2024-02-08,Home,Keyboard,153.93,8,USA
5439,282,2024-01-22,Sports,Webcam,29.56,9,Canada
5440,395,2024-01-27,Sports,Football,99.66,10,USA
5441,347,2024-01-01,Clothing,Monitor,183.14,4,Germany
5442,204,2024-02-15,Sports,Hat,10.96,5,Germany
5443,316,2024-01-06,Electronics,Jacket,49.15,6,USA
5444,490,2024-01-13,Home,Candle,45.16,6,USA
5445,388,2024-02-25,Home,Blanket,143.0,3,France
5446,446,2024-01-05,Home,Water Bottle,77.4,1,UK
5447,297,2024-01-10,Sports,Tennis Ball,82.95,7,France
5448,154,2024-01-05,Electronics,Sweater,102.59,6,Spain
5449,116,2024-02-11,Sports,T-Shirt,257.88,7,Italy
5450,289,2024-03-01,Clothing,USB Cable,68.38,7,Canada
5451,156,2024-01-08,Clothing,Football,154.01,6,Germany
5452,141,2024-02-27,Electronics,Keyboard,210.65,10,Italy
5453,447,2024-02-09,Home,Jacket,16.63,3,UK
5454,398,2024-02-25,Electronics,Basketball,8.65,4,Canada
5455,158,2024-02-20,Electronics,Candle,163.79,3,Spain
5456,452,2024-02-02,Electronics,Mouse,123.49,3,Spain
5457,155,2024-02-06,Home,Football,268.89,9,USA
5458,276,2024-01-11,Sports,Mouse,23.23,1,Italy
5459,211,2024-02-20,Electronics,Football,93.42,10,Italy
5460,240,2024-02-19,Electronics,Webcam,218.6,7,UK
5461,482,2024-02-20,Sports,Football,236.02,4,Spain
5462,412,2024-02-01,Electronics,Monitor,10.17,4,Italy
5463,220,2024-01-18,Clothing,Tennis Ball,31.39,7,UK
5464,115,2024-02-22,Electronics,Football,109.18,2,Italy
5465,356,2024-01-03,Sports,Basketball,209.33,1,UK
5466,274,2024-01-26,Home,Basketball,104.31,1,Italy
5467,278,2024-02-06,Home,USB Cable,58.59,8,UK
5468,140,2024-01-20,Sports,T-Shirt,76.87,5,France
5469,433,2024-01-29,Home,Basketball,42.98,3,Spain
5470,489,2024-02-10,Sports,Pillow,57.88,7,Germany
5471,143,2024-02-26,Electronics,Chair,17.86,8,Italy
5472,246,2024-02-01,Electronics,Sweater,31.64,2,Spain
5473,464,2024-01-25,Home,Blanket,21.64,6,Canada
5474,411,2024-02-21,Electronics,Water Bottle,14.18,5,France
5475,170,2024-02-19,Sports,Water Bottle,4.75,9,UK
5476,405,2024-02-03,Clothing,Hat,109.91,5,Germany
5477,404,2024-02-28,Electronics,Water Bottle,156.67,4,France
5478,289,2024-01-25,Clothing,Sweater,219.3,2,USA
5479,180,2024-01-05,Electronics,Pillow,147.12,2,USA
5480,467,2024-03-01,Clothing,Hat,23.89,9,Canada
5481,274,2024-01-10,Clothing,Pillow,197.06,6,Germany
5482,264,2024-02-17,Home,Pillow,94.29,1,Canada
5483,155,2024-01-24,Home,Monitor,194.73,2,Spain
5484,284,2024-02-28,Electronics,Hat,40.42,5,Canada
5485,468,2024-01-08,Home,Candle,166.27,6,UK
5486,413,2024-02-23,Clothing,Hat,188.49,6,Canada
5487,164,2024-02-16,Clothing,Mouse,100.52,5,Germany
5488,238,2024-02-28,Home,Chair,166.76,4,Spain
5489,428,2024-02-21,Electronics,Monitor,120.64,1,Italy
5490,348,2024-02-02,Clothing,Hat,119.86,8,Spain
5491,425,2024-01-30,Electronics,Basketball,128.46,6,USA
5492,487,2024-01-10,Clothing,Mouse,47.03,6,Canada
5493,216,2024-01-06,Home,Sweater,117.28,9,Italy
5494,448,2024-02-27,Clothing,Webcam,23.37,4,USA
5495,448,2024-02-06,Home,Basketball,225.62,4,France
5496,276,2024-01-30,Sports,Basketball,134.93,10,Germany
5497,342,2024-01-29,Home,Candle,166.45,1,Canada
5498,492,2024-02-14,Clothing,Chair,29.06,1,Italy
5499,420,2024-01-10,Clothing,Candle,91.63,9,Canada
5500,427,2024-01-21,Electronics,Hat,26.17,7,Germany
5501,447,2024-02-05,Sports,T-Shirt,64.66,7,UK
5502,272,2024-01-24,Home,Jacket,127.31,8,Canada
5503,103,2024-01-17,Electronics,Water Bottle,63.31,4,France
5504,462,2024-01-03,Electronics,Sweater,72.37,9,France
5505,140,2024-02-16,Sports,T-Shirt,189.81,5,Canada
5506,136,2024-02-13,Home,Sweater,91.32,7,Canada
5507,152,2024-01-24,Clothing,Sweater,38.69,7,France
5508,251,2024-02-15,Home,Monitor,151.71,7,Canada
5509,101,2024-02-10,Sports,Mouse,225.07,1,UK
5510,246,2024-01-23,Electronics,Sweater,150.92,2,Spain
5511,336,2024-01-20,Sports,Chair,24.75,1,Italy
5512,413,2024-02-24,Electronics,Football,243.89,3,Canada
5513,216,2024-02-22,Sports,Hat,156.6,3,Canada
5514,418,2024-01-28,Home,Football,31.41,10,Spain
5515,205,2024-02-20,Electronics,Chair,82.05,8,Germany
5516,354,2024-01-24,Sports,Pillow,64.07,4,Germany
5517,359,2024-01-06,Home,Water Bottle,22.7,1,USA
5518,287,2024-02-06,Home,Sweater,163.06,3,France
5519,323,2024-02-28,Sports,Jacket,103.16,4,Germany
5520,123,2024-03-01,Home,Jacket,39.15,9,Canada
5521,217,2024-02-25,Electronics,Candle,136.4,9,USA
5522,248,2024-01-29,Home,T-Shirt,177.34,2,Canada
5523,302,2024-02-05,Home,Tennis Ball,76.79,5,UK
5524,103,2024-01-30,Electronics,Keyboard,81.93,10,Italy
5525,490,2024-01-23,Home,Football,5.95,9,France
5526,467,2024-01-09,Clothing,Jacket,42.37,3,Italy
5527,451,2024-02-11,Electronics,T-Shirt,127.64,1,Italy
5528,357,2024-01-27,Clothing,Sweater,147.37,3,Italy
5529,325,2024-01-09,Clothing,Tennis Ball,88.52,7,Germany
5530,205,2024-01-13,Home,Monitor,167.61,8,Spain
5531,400,2024-02-23,Home,Basketball,200.67,6,France
5532,305,2024-02-12,Home,Football,241.67,8,UK
5533,218,2024-01-07,Home,Jacket,31.39,6,Canada
5534,274,2024-02-03,Sports,Blanket,17.82,5,Spain
5535,258,2024-02-25,Clothing,Tennis Ball,33.99,2,Canada
5536,160,2024-01-02,Sports,Basketball,110.51,7,France
5537,487,2024-02-15,Electronics,Monitor,160.27,10,Italy
5538,292,2024-01-17,Clothing,Mouse,160.21,6,Germany
5539,279,2024-02-29,Home,Candle,143.77,10,Canada
5540,137,2024-02-09,Electronics,Sweater,139.9,7,USA
5541,206,2024-02-18,Home,Basketball,246.06,1,UK
5542,395,2024-02-01,Sports,Sweater,77.2,7,Germany
5543,352,2024-01-31,Clothing,Tennis Ball,159.69,1,Italy
5544,386,2024-01-28,Home,Keyboard,138.1,5,USA
5545,348,2024-01-17,Sports,Webcam,92.12,1,USA
5546,380,2024-02-11,Sports,Chair,74.46,2,Italy
5547,166,2024-01-13,Home,T-Shirt,186.15,9,Italy
5548,307,2024-01-08,Electronics,Blanket,12.95,3,USA
5549,214,2024-02-09,Clothing,Monitor,57.3,9,UK
5550,244,2024-01-12,Electronics,Sweater,212.22,6,Germany
5551,180,2024-02-18,Sports,Monitor,162.55,9,USA
5552,144,2024-01-01,Home,Football,118.15,4,Italy
5553,228,2024-02-22,Home,Football,63.02,9,Germany
5554,145,2024-01-22,Sports,Basketball,105.03,8,France
5555,332,2024-02-09,Clothing,Water Bottle,141.56,5,France
